event_id,user_id,event_type,event_ts
2059,169,view,2025-06-01 17:35:00
2060,80,purchase,2025-03-23 04:07:00
2061,84,click,2025-10-17 09:16:00
2062,190,click,2025-09-05 03:05:00
2063,174,checkout,2025-11-09 11:27:00
2064,11,click,2025-06-25 14:14:00
2065,72,view,2025-03-22 11:15:00
2066,150,view,2025-05-22 08:21:00
2067,108,click,2025-08-24 14:59:00
2068,52,click,2025-04-21 12:07:00
2069,105,view,2025-02-24 08:01:00
2070,174,click,2025-10-30 16:46:00
2071,45,click,2025-07-26 01:48:00
2072,150,view,2025-06-11 21:39:00
2073,147,view,2025-08-02 10:32:00
2074,178,view,2025-10-02 16:45:00
2075,60,view,2025-02-01 10:39:00
2076,44,view,2025-06-26 07:36:00
2077,110,view,2025-04-25 21:33:00
2078,107,view,2025-03-03 07:35:00
2079,82,view,2025-02-12 20:53:00
2080,156,click,2025-06-26 08:48:00
2081,160,view,2025-07-30 12:08:00
2082,50,purchase,2025-07-18 12:53:00
2083,160,checkout,2025-10-17 09:01:00
2084,47,click,2025-07-02 02:06:00
2085,82,purchase,2025-08-14 15:55:00
2086,6,checkout,2025-10-28 08:38:00
2087,69,view,2025-09-05 21:45:00
2088,192,add_to_cart,2025-11-28 13:56:00
2089,89,view,2025-04-15 03:02:00
2090,143,click,2025-10-18 15:17:00
2091,22,click,2025-09-18 22:11:00
2092,128,view,2025-08-12 07:37:00
2093,75,view,2025-02-02 05:39:00
2094,149,purchase,2025-07-29 16:17:00
2095,186,view,2025-11-11 07:03:00
2096,107,view,2025-09-01 17:21:00
2097,21,view,2025-02-02 16:23:00
2098,96,click,2025-05-06 23:36:00
2099,25,add_to_cart,2025-08-07 21:13:00
2100,90,add_to_cart,2025-10-26 21:49:00
2101,13,view,2025-06-27 19:47:00
2102,129,view,2025-11-10 18:14:00
2103,63,view,2025-10-21 15:11:00
2104,41,click,2025-04-30 04:21:00
2105,4,add_to_cart,2025-04-06 08:02:00
2106,178,click,2025-11-25 22:19:00
2107,168,view,2025-08-14 10:30:00
2108,163,click,2025-11-08 01:57:00
2109,12,view,2025-12-02 07:20:00
2110,70,click,2025-06-21 01:56:00
2111,195,click,2025-02-16 02:12:00
2112,116,click,2025-11-27 23:16:00
2113,26,click,2025-08-12 13:54:00
2114,29,purchase,2025-03-12 17:52:00
2115,53,view,2025-07-25 19:58:00
2116,195,view,2025-02-10 05:39:00
2117,34,view,2025-05-07 15:12:00
2118,181,click,2025-05-26 19:06:00
2119,136,click,2025-06-30 22:28:00
2120,185,click,2025-08-06 14:15:00
2121,166,click,2025-11-05 00:00:00
2122,67,view,2025-05-27 23:25:00
2123,166,click,2025-10-01 15:47:00
2124,34,click,2025-12-08 21:10:00
2125,59,view,2025-10-06 00:15:00
2126,43,view,2025-04-26 01:18:00
2127,27,view,2025-09-12 15:38:00
2128,19,view,2025-05-04 19:12:00
2129,38,add_to_cart,2025-07-08 17:03:00
2130,25,checkout,2025-08-29 11:50:00
2131,77,click,2025-05-08 18:22:00
2132,15,view,2025-02-02 06:36:00
2133,13,click,2025-11-04 06:20:00
2134,198,add_to_cart,2025-09-29 02:15:00
2135,18,view,2025-03-13 15:13:00
2136,15,add_to_cart,2025-06-05 13:33:00
2137,7,view,2025-04-28 08:36:00
2138,27,view,2025-12-20 15:45:00
2139,106,view,2025-12-08 19:07:00
2140,166,view,2025-09-17 04:01:00
2141,147,checkout,2025-06-26 10:55:00
2142,117,view,2025-02-18 05:32:00
2143,18,view,2025-04-23 11:36:00
2144,155,view,2025-03-03 13:36:00
2145,8,view,2025-10-19 12:46:00
2146,127,view,2025-03-02 02:17:00
2147,82,view,2025-09-12 13:53:00
2148,177,click,2025-12-12 08:46:00
2149,62,view,2025-05-13 14:50:00
2150,128,add_to_cart,2025-09-14 17:41:00
2151,88,view,2025-11-18 02:36:00
2152,105,add_to_cart,2025-06-22 02:38:00
2153,188,add_to_cart,2025-06-29 02:50:00
2154,143,view,2025-04-08 03:49:00
2155,83,view,2025-06-22 01:51:00
2156,90,purchase,2025-11-16 07:13:00
2157,141,click,2025-09-07 21:43:00
2158,70,click,2025-04-08 12:19:00
2159,34,view,2025-07-24 18:12:00
2160,94,view,2025-09-22 04:53:00
2161,14,click,2025-02-26 12:32:00
2162,34,checkout,2025-10-10 21:31:00
2163,85,view,2025-04-08 09:53:00
2164,160,add_to_cart,2025-05-09 05:40:00
2165,157,click,2025-06-18 09:26:00
2166,53,view,2025-07-17 14:55:00
2167,85,view,2025-11-30 06:49:00
2168,31,view,2025-04-15 14:04:00
2169,152,view,2025-04-26 10:18:00
2170,50,click,2025-06-06 01:07:00
2171,160,view,2025-11-10 21:37:00
2172,169,view,2025-12-16 11:51:00
2173,138,click,2025-06-30 23:34:00
2174,67,click,2025-09-17 17:39:00
2175,191,click,2025-11-30 16:43:00
2176,138,click,2025-11-07 09:11:00
2177,130,view,2025-09-13 19:38:00
2178,172,click,2025-07-29 09:32:00
2179,177,view,2025-12-22 20:01:00
2180,16,view,2025-04-20 21:11:00
2181,177,view,2025-05-31 17:05:00
2182,154,click,2025-09-24 06:00:00
2183,42,click,2025-02-07 21:28:00
2184,62,view,2025-07-16 04:29:00
2185,151,checkout,2025-11-09 23:07:00
2186,44,add_to_cart,2025-03-31 08:38:00
2187,91,view,2025-10-24 00:34:00
2188,138,click,2025-06-17 02:26:00
2189,131,view,2025-11-11 23:15:00
2190,182,purchase,2025-08-29 11:56:00
2191,23,view,2025-03-24 20:48:00
2192,60,view,2025-10-01 15:49:00
2193,197,view,2025-02-19 12:43:00
2194,114,view,2025-04-22 06:18:00
2195,50,click,2025-11-21 04:03:00
2196,58,click,2025-11-17 01:53:00
2197,68,view,2025-02-16 06:59:00
2198,111,click,2025-06-06 06:02:00
2199,57,checkout,2025-03-04 01:31:00
2200,125,add_to_cart,2025-05-01 11:24:00
2201,90,click,2025-12-17 06:14:00
2202,123,view,2025-04-06 09:21:00
2203,32,view,2025-08-31 16:17:00
2204,125,checkout,2025-10-24 09:02:00
2205,185,click,2025-11-18 17:21:00
2206,28,click,2025-05-28 20:59:00
2207,66,checkout,2025-09-18 23:13:00
2208,139,view,2025-07-10 12:31:00
2209,124,click,2025-03-08 10:06:00
2210,135,view,2025-04-15 12:43:00
2211,112,view,2025-10-05 21:30:00
2212,137,click,2025-09-15 09:50:00
2213,122,view,2025-07-22 23:03:00
2214,15,purchase,2025-10-16 17:47:00
2215,151,view,2025-09-17 02:47:00
2216,90,add_to_cart,2025-05-24 00:14:00
2217,11,add_to_cart,2025-05-09 00:06:00
2218,82,click,2025-12-09 21:01:00
2219,88,checkout,2025-12-18 16:57:00
2220,18,view,2025-02-11 02:26:00
2221,200,view,2025-10-19 22:46:00
2222,45,view,2025-03-16 20:54:00
2223,67,view,2025-11-12 04:55:00
2224,89,checkout,2025-08-14 07:11:00
2225,167,click,2025-09-15 23:10:00
2226,149,view,2025-09-20 11:08:00
2227,155,view,2025-08-19 14:57:00
2228,48,click,2025-04-24 17:24:00
2229,170,click,2025-10-25 08:56:00
2230,166,view,2025-08-02 20:14:00
2231,93,add_to_cart,2025-07-30 20:51:00
2232,110,click,2025-05-17 01:37:00
2233,8,add_to_cart,2025-02-04 07:31:00
2234,153,view,2025-08-02 20:23:00
2235,193,click,2025-05-25 21:07:00
2236,95,view,2025-09-06 13:52:00
2237,109,view,2025-06-01 06:58:00
2238,100,click,2025-12-19 00:38:00
2239,17,click,2025-09-13 16:31:00
2240,124,view,2025-07-01 09:07:00
2241,145,checkout,2025-09-22 16:56:00
2242,186,view,2025-09-02 21:52:00
2243,186,click,2025-08-24 18:42:00
2244,99,purchase,2025-08-10 18:04:00
2245,192,click,2025-12-05 12:27:00
2246,106,add_to_cart,2025-05-16 19:02:00
2247,129,click,2025-06-23 16:10:00
2248,121,add_to_cart,2025-04-25 12:16:00
2249,200,click,2025-08-07 22:28:00
2250,148,click,2025-12-23 23:56:00
2251,25,view,2025-08-20 18:18:00
2252,15,add_to_cart,2025-04-10 06:16:00
2253,82,view,2025-12-02 02:22:00
2254,104,purchase,2025-10-19 18:58:00
2255,134,view,2025-06-26 05:51:00
2256,97,view,2025-03-21 08:58:00
2257,103,checkout,2025-06-13 21:03:00
2258,185,view,2025-10-24 10:27:00
2259,67,view,2025-08-10 10:42:00
2260,99,click,2025-04-03 06:58:00
2261,112,view,2025-03-25 07:43:00
2262,94,view,2025-12-17 03:52:00
2263,194,click,2025-06-28 14:04:00
2264,193,view,2025-09-15 09:01:00
2265,103,view,2025-05-31 00:18:00
2266,91,view,2025-03-02 17:44:00
2267,118,view,2025-06-16 22:32:00
2268,37,view,2025-09-17 17:57:00
2269,86,view,2025-05-22 00:03:00
2270,44,click,2025-08-19 04:40:00
2271,29,click,2025-06-25 13:45:00
2272,20,view,2025-05-23 09:21:00
2273,118,view,2025-04-26 03:45:00
2274,1,checkout,2025-04-28 01:01:00
2275,130,click,2025-04-26 09:12:00
2276,87,view,2025-09-26 04:35:00
2277,74,click,2025-05-23 07:40:00
2278,154,view,2025-10-03 15:34:00
2279,108,add_to_cart,2025-05-14 15:35:00
2280,147,checkout,2025-05-19 23:28:00
2281,142,checkout,2025-12-02 23:56:00
2282,7,view,2025-11-17 03:43:00
2283,44,view,2025-06-13 05:34:00
2284,114,view,2025-04-30 17:06:00
2285,196,view,2025-09-25 03:45:00
2286,31,view,2025-02-24 01:19:00
2287,22,click,2025-07-01 15:06:00
2288,189,view,2025-08-17 22:57:00
2289,194,checkout,2025-09-12 00:09:00
2290,34,view,2025-03-08 07:59:00
2291,81,view,2025-02-01 23:43:00
2292,126,checkout,2025-05-03 07:10:00
2293,40,click,2025-03-12 08:24:00
2294,66,view,2025-07-18 08:54:00
2295,80,click,2025-12-01 10:28:00
2296,129,view,2025-05-06 11:58:00
2297,62,view,2025-06-30 17:22:00
2298,83,click,2025-04-12 22:46:00
2299,58,view,2025-02-15 12:17:00
2300,152,click,2025-09-21 01:13:00
2301,31,view,2025-04-26 14:40:00
2302,47,click,2025-07-31 12:14:00
2303,50,add_to_cart,2025-09-14 10:05:00
2304,182,view,2025-11-05 02:54:00
2305,189,view,2025-04-03 05:44:00
2306,101,view,2025-08-11 19:25:00
2307,32,add_to_cart,2025-11-28 13:15:00
2308,152,click,2025-07-10 12:54:00
2309,99,click,2025-02-14 09:38:00
2310,170,view,2025-04-28 05:09:00
2311,72,view,2025-10-21 06:22:00
2312,200,click,2025-10-20 09:09:00
2313,162,view,2025-05-15 18:47:00
2314,45,click,2025-04-06 23:13:00
2315,146,view,2025-05-08 06:49:00
2316,58,view,2025-04-21 22:26:00
2317,70,click,2025-10-03 12:27:00
2318,51,click,2025-11-05 17:22:00
2319,137,click,2025-02-16 09:04:00
2320,53,view,2025-10-03 14:14:00
2321,128,checkout,2025-10-07 07:27:00
2322,117,add_to_cart,2025-08-22 05:57:00
2323,151,checkout,2025-11-15 12:39:00
2324,199,click,2025-02-13 20:15:00
2325,2,click,2025-09-19 22:02:00
2326,199,click,2025-03-14 23:52:00
2327,22,view,2025-11-24 00:17:00
2328,106,view,2025-07-15 23:39:00
2329,69,click,2025-03-02 23:38:00
2330,128,view,2025-10-05 07:00:00
2331,145,view,2025-10-06 05:48:00
2332,172,checkout,2025-07-04 03:40:00
2333,81,view,2025-05-14 10:33:00
2334,187,click,2025-02-06 16:57:00
2335,65,click,2025-11-27 15:04:00
2336,41,view,2025-04-02 19:25:00
2337,76,checkout,2025-11-06 02:07:00
2338,106,view,2025-08-14 07:01:00
2339,134,checkout,2025-09-15 02:48:00
2340,167,add_to_cart,2025-09-18 02:11:00
2341,45,view,2025-11-11 04:04:00
2342,61,view,2025-02-12 00:45:00
2343,188,view,2025-12-25 02:10:00
2344,88,view,2025-02-15 07:11:00
2345,49,view,2025-12-27 16:34:00
2346,198,purchase,2025-04-28 05:34:00
2347,90,view,2025-11-07 03:08:00
2348,198,add_to_cart,2025-02-28 13:20:00
2349,184,view,2025-07-03 02:30:00
2350,182,purchase,2025-07-29 20:12:00
2351,117,view,2025-12-12 22:15:00
2352,160,view,2025-03-13 19:43:00
2353,193,click,2025-02-13 00:55:00
2354,54,view,2025-09-02 21:53:00
2355,8,add_to_cart,2025-02-17 06:00:00
2356,65,view,2025-10-15 11:37:00
2357,128,click,2025-02-13 15:32:00
2358,110,click,2025-12-18 06:29:00
2359,17,click,2025-07-26 19:03:00
2360,113,view,2025-12-10 23:22:00
2361,35,view,2025-03-14 19:02:00
2362,102,view,2025-05-02 05:03:00
2363,116,view,2025-07-01 02:40:00
2364,128,view,2025-02-10 16:55:00
2365,83,checkout,2025-03-06 23:11:00
2366,82,click,2025-05-20 16:56:00
2367,136,click,2025-10-02 05:23:00
2368,150,view,2025-09-22 19:09:00
2369,162,view,2025-03-01 15:31:00
2370,67,click,2025-02-20 17:37:00
2371,85,view,2025-09-05 11:45:00
2372,67,view,2025-05-30 16:55:00
2373,106,click,2025-10-20 09:36:00
2374,26,click,2025-05-10 08:26:00
2375,87,purchase,2025-05-31 17:37:00
2376,38,view,2025-04-14 09:13:00
2377,107,click,2025-04-29 22:41:00
2378,171,view,2025-09-22 00:33:00
2379,198,view,2025-07-06 12:10:00
2380,90,click,2025-09-06 12:02:00
2381,12,view,2025-02-26 22:56:00
2382,46,click,2025-07-27 17:06:00
2383,21,view,2025-07-02 08:28:00
2384,152,view,2025-11-28 13:20:00
2385,197,purchase,2025-06-20 17:58:00
2386,111,view,2025-03-07 00:51:00
2387,36,add_to_cart,2025-09-19 01:37:00
2388,5,view,2025-03-22 09:32:00
2389,196,purchase,2025-11-27 23:50:00
2390,64,view,2025-06-07 12:55:00
2391,23,view,2025-10-17 21:30:00
2392,36,add_to_cart,2025-09-05 10:35:00
2393,52,view,2025-07-04 09:47:00
2394,132,view,2025-08-12 17:54:00
2395,179,purchase,2025-04-02 07:07:00
2396,56,click,2025-02-25 10:25:00
2397,138,click,2025-10-11 21:04:00
2398,13,click,2025-12-14 06:43:00
2399,3,add_to_cart,2025-11-12 10:23:00
2400,11,checkout,2025-05-12 16:06:00
2401,185,click,2025-05-30 03:34:00
2402,117,view,2025-05-30 11:03:00
2403,162,view,2025-09-20 20:14:00
2404,5,click,2025-08-25 19:08:00
2405,5,add_to_cart,2025-10-21 20:06:00
2406,170,click,2025-12-09 21:42:00
2407,21,view,2025-06-10 11:39:00
2408,32,view,2025-09-07 16:29:00
2409,104,click,2025-07-16 03:19:00
2410,122,add_to_cart,2025-12-13 01:48:00
2411,46,view,2025-05-28 19:44:00
2412,89,click,2025-04-03 21:43:00
2413,135,add_to_cart,2025-06-06 00:24:00
2414,89,purchase,2025-08-24 04:58:00
2415,77,view,2025-12-12 14:38:00
2416,15,checkout,2025-11-01 12:43:00
2417,91,click,2025-02-07 01:24:00
2418,161,add_to_cart,2025-07-18 23:28:00
2419,126,view,2025-03-25 12:15:00
2420,179,click,2025-05-31 12:24:00
2421,26,click,2025-12-09 12:03:00
2422,3,view,2025-12-22 23:17:00
2423,110,view,2025-03-23 17:07:00
2424,36,click,2025-03-19 12:37:00
2425,119,click,2025-09-18 18:47:00
2426,181,view,2025-06-16 14:33:00
2427,68,view,2025-06-23 20:01:00
2428,110,view,2025-11-16 05:07:00
2429,137,checkout,2025-12-01 19:07:00
2430,31,purchase,2025-11-25 03:48:00
2431,180,view,2025-10-17 09:12:00
2432,41,view,2025-12-21 12:37:00
2433,162,view,2025-09-26 13:18:00
2434,132,click,2025-11-19 23:59:00
2435,29,checkout,2025-07-29 07:48:00
2436,145,click,2025-02-17 19:34:00
2437,40,view,2025-10-28 10:21:00
2438,120,view,2025-12-04 19:45:00
2439,192,view,2025-05-15 01:32:00
2440,191,add_to_cart,2025-06-22 07:05:00
2441,175,click,2025-08-08 19:08:00
2442,99,click,2025-09-04 00:49:00
2443,112,view,2025-09-11 16:01:00
2444,61,checkout,2025-06-11 02:39:00
2445,185,view,2025-11-09 22:57:00
2446,96,add_to_cart,2025-10-27 12:15:00
2447,155,checkout,2025-12-08 22:45:00
2448,72,click,2025-08-10 01:16:00
2449,149,checkout,2025-02-26 13:28:00
2450,45,view,2025-11-07 00:42:00
2451,147,click,2025-02-27 05:34:00
2452,10,view,2025-04-05 22:40:00
2453,21,click,2025-05-06 02:35:00
2454,71,view,2025-04-03 01:03:00
2455,97,view,2025-09-27 20:01:00
2456,143,view,2025-06-26 07:47:00
2457,72,view,2025-04-14 09:04:00
2458,4,click,2025-02-02 13:37:00
2459,66,click,2025-04-13 09:49:00
2460,88,view,2025-09-17 15:23:00
2461,109,purchase,2025-10-21 02:48:00
2462,129,purchase,2025-05-09 16:44:00
2463,50,view,2025-02-25 04:05:00
2464,123,view,2025-08-03 21:48:00
2465,127,click,2025-10-17 08:32:00
2466,156,add_to_cart,2025-02-24 02:25:00
2467,105,view,2025-10-21 12:41:00
2468,163,add_to_cart,2025-03-29 07:30:00
2469,45,view,2025-04-27 02:36:00
2470,143,view,2025-08-25 13:02:00
2471,10,click,2025-02-17 22:52:00
2472,21,click,2025-05-12 20:50:00
2473,173,add_to_cart,2025-03-18 19:59:00
2474,96,view,2025-04-12 20:35:00
2475,125,view,2025-10-14 05:20:00
2476,121,view,2025-04-17 12:27:00
2477,139,view,2025-02-15 08:30:00
2478,50,view,2025-04-12 21:22:00
2479,36,click,2025-03-01 15:05:00
2480,9,click,2025-08-25 12:58:00
2481,173,click,2025-12-19 00:53:00
2482,45,view,2025-03-28 08:06:00
2483,116,view,2025-09-29 12:33:00
2484,91,click,2025-05-31 16:38:00
2485,33,view,2025-02-24 16:51:00
2486,83,checkout,2025-09-16 00:03:00
2487,17,view,2025-04-11 06:24:00
2488,36,click,2025-07-20 12:16:00
2489,28,checkout,2025-07-18 08:16:00
2490,165,click,2025-08-17 02:27:00
2491,114,click,2025-03-17 12:45:00
2492,186,click,2025-04-24 19:10:00
2493,88,view,2025-10-02 07:46:00
2494,41,click,2025-12-05 19:06:00
2495,122,checkout,2025-02-04 20:51:00
2496,186,purchase,2025-06-17 13:55:00
2497,107,view,2025-11-18 20:38:00
2498,4,view,2025-05-06 16:45:00
2499,61,add_to_cart,2025-06-28 17:06:00
2500,185,click,2025-11-26 10:15:00
2501,104,view,2025-12-17 18:12:00
2502,191,view,2025-09-05 05:53:00
2503,102,view,2025-09-18 01:33:00
2504,3,click,2025-08-22 14:27:00
2505,175,view,2025-05-05 14:19:00
2506,153,view,2025-11-20 14:56:00
2507,144,view,2025-02-12 05:51:00
2508,195,checkout,2025-02-20 07:38:00
2509,40,view,2025-08-18 14:13:00
2510,182,view,2025-11-04 10:25:00
2511,47,click,2025-10-27 16:46:00
2512,195,view,2025-09-12 16:41:00
2513,39,purchase,2025-06-05 04:15:00
2514,111,checkout,2025-05-30 19:08:00
2515,158,view,2025-06-21 11:10:00
2516,16,view,2025-04-26 14:18:00
2517,14,view,2025-06-19 07:35:00
2518,170,view,2025-03-07 14:03:00
2519,13,view,2025-05-17 13:22:00
2520,123,view,2025-12-08 13:18:00
2521,188,view,2025-09-22 06:53:00
2522,123,click,2025-03-19 19:56:00
2523,97,view,2025-05-06 11:18:00
2524,84,view,2025-04-27 14:45:00
2525,128,click,2025-05-04 22:50:00
2526,115,view,2025-09-17 01:34:00
2527,101,view,2025-11-23 08:28:00
2528,31,view,2025-09-23 08:24:00
2529,133,view,2025-07-12 04:20:00
2530,148,view,2025-03-26 01:17:00
2531,142,add_to_cart,2025-03-20 03:40:00
2532,16,checkout,2025-10-27 15:55:00
2533,141,view,2025-09-12 14:47:00
2534,146,view,2025-07-19 09:28:00
2535,37,click,2025-08-10 11:21:00
2536,170,click,2025-11-07 23:46:00
2537,105,view,2025-10-27 13:24:00
2538,95,view,2025-03-01 19:18:00
2539,145,view,2025-06-11 09:14:00
2540,102,click,2025-02-15 03:12:00
2541,109,view,2025-06-07 23:34:00
2542,63,view,2025-08-30 04:57:00
2543,186,view,2025-04-10 18:33:00
2544,194,view,2025-03-22 12:11:00
2545,27,click,2025-07-13 00:10:00
2546,147,click,2025-07-24 05:35:00
2547,5,click,2025-09-24 15:41:00
2548,74,view,2025-02-05 15:44:00
2549,194,view,2025-04-23 20:01:00
2550,35,add_to_cart,2025-10-16 09:02:00
2551,76,click,2025-09-14 01:16:00
2552,44,view,2025-11-24 20:16:00
2553,146,view,2025-10-27 20:58:00
2554,93,add_to_cart,2025-11-04 19:57:00
2555,119,add_to_cart,2025-07-19 12:18:00
2556,189,checkout,2025-12-14 06:09:00
2557,105,click,2025-06-18 06:15:00
2558,147,view,2025-11-26 00:31:00
2559,20,view,2025-06-10 07:26:00
2560,44,view,2025-06-27 12:37:00
2561,190,click,2025-09-15 06:22:00
2562,172,click,2025-06-12 10:55:00
2563,132,view,2025-03-21 13:02:00
2564,76,checkout,2025-11-23 17:46:00
2565,40,view,2025-06-30 11:10:00
2566,171,view,2025-12-03 21:21:00
2567,158,view,2025-06-12 16:59:00
2568,49,checkout,2025-12-19 00:51:00
2569,118,checkout,2025-08-18 22:59:00
2570,124,click,2025-10-12 13:04:00
2571,96,purchase,2025-10-08 07:49:00
2572,186,checkout,2025-04-08 15:45:00
2573,25,add_to_cart,2025-10-28 02:38:00
2574,52,checkout,2025-12-09 20:02:00
2575,20,view,2025-09-07 04:10:00
2576,139,add_to_cart,2025-12-10 13:21:00
2577,129,click,2025-11-07 05:00:00
2578,198,click,2025-09-08 19:45:00
2579,109,view,2025-07-08 11:28:00
2580,31,add_to_cart,2025-11-10 21:39:00
2581,91,purchase,2025-04-03 05:08:00
2582,18,view,2025-08-05 04:31:00
2583,135,purchase,2025-10-28 04:33:00
2584,135,view,2025-12-09 13:29:00
2585,172,view,2025-04-30 03:34:00
2586,68,view,2025-03-03 23:58:00
2587,63,add_to_cart,2025-05-22 00:12:00
2588,15,click,2025-11-13 02:35:00
2589,84,view,2025-07-23 20:43:00
2590,96,click,2025-02-19 07:35:00
2591,151,view,2025-03-12 09:21:00
2592,151,view,2025-05-23 21:43:00
2593,29,checkout,2025-05-25 02:27:00
2594,58,click,2025-03-17 15:46:00
2595,103,add_to_cart,2025-07-14 01:37:00
2596,68,click,2025-07-09 02:44:00
2597,6,purchase,2025-04-07 18:31:00
2598,170,view,2025-04-18 15:23:00
2599,147,view,2025-09-08 06:14:00
2600,105,view,2025-12-12 04:24:00
2601,64,click,2025-12-26 20:16:00
2602,169,click,2025-08-04 13:49:00
2603,8,click,2025-02-13 16:54:00
2604,90,view,2025-11-24 06:01:00
2605,161,view,2025-12-11 16:07:00
2606,191,click,2025-05-03 18:13:00
2607,51,purchase,2025-06-13 02:50:00
2608,131,view,2025-02-09 13:44:00
2609,38,view,2025-10-23 09:31:00
2610,24,view,2025-10-14 23:11:00
2611,71,view,2025-02-07 19:22:00
2612,178,view,2025-09-20 18:49:00
2613,138,view,2025-06-16 22:06:00
2614,98,click,2025-07-31 00:17:00
2615,57,view,2025-04-14 01:12:00
2616,29,view,2025-10-28 01:30:00
2617,55,view,2025-06-14 10:53:00
2618,31,checkout,2025-11-05 05:28:00
2619,38,view,2025-03-21 22:18:00
2620,138,view,2025-08-14 00:11:00
2621,27,view,2025-05-14 08:25:00
2622,10,click,2025-12-16 18:08:00
2623,109,checkout,2025-08-03 18:32:00
2624,58,view,2025-09-26 12:07:00
2625,91,view,2025-03-01 10:36:00
2626,28,view,2025-09-12 08:51:00
2627,42,click,2025-03-06 08:32:00
2628,89,checkout,2025-05-31 06:27:00
2629,139,view,2025-04-15 10:01:00
2630,83,view,2025-02-01 17:53:00
2631,109,add_to_cart,2025-08-13 11:23:00
2632,105,add_to_cart,2025-04-21 12:15:00
2633,54,view,2025-07-20 03:38:00
2634,56,view,2025-10-11 02:15:00
2635,86,view,2025-03-31 19:00:00
2636,7,add_to_cart,2025-09-23 06:10:00
2637,138,click,2025-05-10 00:28:00
2638,123,click,2025-05-21 05:41:00
2639,62,add_to_cart,2025-08-10 09:48:00
2640,75,view,2025-08-26 10:37:00
2641,66,view,2025-09-05 06:44:00
2642,131,view,2025-04-06 10:40:00
2643,152,checkout,2025-08-11 06:32:00
2644,22,click,2025-04-28 23:55:00
2645,83,view,2025-05-03 09:12:00
2646,3,view,2025-12-10 15:28:00
2647,91,click,2025-03-06 07:17:00
2648,50,add_to_cart,2025-06-17 08:23:00
2649,68,click,2025-06-25 23:13:00
2650,92,view,2025-04-22 20:18:00
2651,65,checkout,2025-10-18 04:04:00
2652,79,add_to_cart,2025-07-11 17:53:00
2653,153,click,2025-09-26 09:41:00
2654,163,click,2025-06-08 17:09:00
2655,2,checkout,2025-11-23 22:25:00
2656,76,checkout,2025-09-29 17:52:00
2657,170,click,2025-05-21 22:50:00
2658,107,view,2025-12-15 11:57:00
2659,42,view,2025-11-13 11:15:00
2660,119,add_to_cart,2025-08-15 06:33:00
2661,29,click,2025-02-06 10:16:00
2662,5,view,2025-08-15 01:53:00
2663,127,view,2025-09-16 23:29:00
2664,104,checkout,2025-06-01 09:29:00
2665,152,checkout,2025-03-20 11:38:00
2666,69,purchase,2025-08-06 07:52:00
2667,171,view,2025-10-23 11:58:00
2668,85,add_to_cart,2025-05-17 09:05:00
2669,148,add_to_cart,2025-07-01 13:58:00
2670,21,view,2025-02-01 08:38:00
2671,20,view,2025-09-21 06:32:00
2672,157,purchase,2025-11-13 19:28:00
2673,167,view,2025-10-15 04:42:00
2674,189,click,2025-06-22 17:11:00
2675,65,click,2025-02-15 21:11:00
2676,5,click,2025-07-13 09:20:00
2677,196,view,2025-12-08 08:09:00
2678,121,click,2025-02-28 13:19:00
2679,50,view,2025-04-12 14:18:00
2680,153,add_to_cart,2025-11-04 05:54:00
2681,181,view,2025-08-07 12:09:00
2682,57,click,2025-03-29 05:04:00
2683,154,add_to_cart,2025-02-09 00:08:00
2684,158,view,2025-06-16 12:07:00
2685,101,view,2025-08-16 07:45:00
2686,127,add_to_cart,2025-11-05 06:54:00
2687,54,view,2025-11-19 15:36:00
2688,186,view,2025-07-02 01:38:00
2689,197,click,2025-06-20 10:03:00
2690,197,purchase,2025-12-05 06:43:00
2691,148,click,2025-10-15 08:54:00
2692,9,view,2025-04-11 01:46:00
2693,74,purchase,2025-09-13 19:40:00
2694,89,click,2025-09-25 00:38:00
2695,192,view,2025-04-19 04:31:00
2696,110,view,2025-12-20 17:44:00
2697,108,view,2025-05-09 23:00:00
2698,30,view,2025-08-01 08:56:00
2699,159,click,2025-07-13 22:19:00
2700,68,view,2025-09-17 10:05:00
2701,19,click,2025-11-25 13:06:00
2702,198,view,2025-06-10 18:21:00
2703,39,view,2025-06-07 21:29:00
2704,4,view,2025-10-06 22:35:00
2705,16,click,2025-12-12 05:59:00
2706,91,click,2025-11-27 22:16:00
2707,21,view,2025-10-07 09:50:00
2708,169,view,2025-09-21 00:12:00
2709,103,view,2025-10-12 16:19:00
2710,65,add_to_cart,2025-12-06 20:33:00
2711,1,view,2025-02-04 12:15:00
2712,96,add_to_cart,2025-08-14 06:07:00
2713,31,view,2025-02-12 05:32:00
2714,196,view,2025-08-10 10:55:00
2715,59,click,2025-06-11 06:11:00
2716,95,click,2025-05-12 12:38:00
2717,4,view,2025-11-22 00:38:00
2718,27,purchase,2025-09-23 04:14:00
2719,42,view,2025-08-07 05:55:00
2720,11,view,2025-11-19 01:03:00
2721,146,view,2025-03-05 07:22:00
2722,190,click,2025-09-02 06:49:00
2723,198,add_to_cart,2025-03-24 13:26:00
2724,54,view,2025-04-18 21:40:00
2725,158,purchase,2025-04-03 02:26:00
2726,101,click,2025-07-30 13:20:00
2727,10,purchase,2025-08-27 14:01:00
2728,19,add_to_cart,2025-10-08 11:01:00
2729,110,checkout,2025-06-26 09:44:00
2730,85,click,2025-12-07 23:45:00
2731,2,view,2025-06-04 06:43:00
2732,187,view,2025-03-24 16:14:00
